lsoa,analysis_group,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason,is_one_direction_exception,meets_core_min_total_50,eligible_core_clustering,analysis_status
E01000235,weekday,271.67529,134.0502,405.72549000000004,0.49342065669645546,False,False,True,,False,True,True,eligible_core_clustering
E01000236,weekday,217.08534,215.93109,433.01643,0.9946829666158019,False,False,True,,False,True,True,eligible_core_clustering
E01000237,weekday,1869.18085,1992.50111,3861.68196,0.9381078086325383,False,False,True,,False,True,True,eligible_core_clustering
E01000238,weekday,26.21116,13.33002,39.54118,0.5085627648680944,False,False,True,,False,False,False,below_min_total_50
E01000239,weekday,439.33689,240.54791,679.8848,0.5475249528897972,False,False,True,,False,True,True,eligible_core_clustering
E01000240,weekday,206.52919,86.09848,292.62766999999997,0.41688286290184934,False,False,True,,False,True,True,eligible_core_clustering
E01000242,weekday,94.91790999999999,65.54941,160.46731999999997,0.6905905323874072,False,False,True,,False,True,True,eligible_core_clustering
E01000243,weekday,688.07399,490.36602999999997,1178.44002,0.7126646801458081,False,False,True,,False,True,True,eligible_core_clustering
E01000244,weekday,366.88376,328.25224000000003,695.136,0.8947036521867309,False,False,True,,False,True,True,eligible_core_clustering
E01000246,weekday,21.85529,12.401419999999998,34.25671,0.5674333307862763,False,False,True,,False,False,False,below_min_total_50
E01000247,weekday,23.50544,10.70523,34.21067,0.45543627347541676,False,False,True,,False,False,False,below_min_total_50
E01000248,weekday,448.69901,495.16387,943.8628799999999,0.9061626608581115,False,False,True,,False,True,True,eligible_core_clustering
E01000250,weekday,1250.34943,1450.11402,2700.46345,0.862242149758679,False,False,True,,False,True,True,eligible_core_clustering
E01000251,weekday,389.13302,291.9074,681.04042,0.7501481113065142,False,False,True,,False,True,True,eligible_core_clustering
E01000252,weekday,24.35085,13.62107,37.97192,0.5593673321465163,False,False,True,,False,False,False,below_min_total_50
E01000253,weekday,26.264909999999997,24.168329999999997,50.43324,0.9201756259587411,False,False,True,,False,True,True,eligible_core_clustering
E01000255,weekday,107.55839,92.92708,200.48547000000002,0.8639686778502356,False,False,True,,False,True,True,eligible_core_clustering
E01000256,weekday,180.40505,84.91434,265.31939,0.47068715648481013,False,False,True,,False,True,True,eligible_core_clustering
E01000257,weekday,438.86777,475.98062,914.84839,0.9220286531834007,False,False,True,,False,True,True,eligible_core_clustering
E01000258,weekday,84.39386,48.55627,132.95013,0.5753531121813837,False,False,True,,False,True,True,eligible_core_clustering
E01000259,weekday,114.13253999999999,71.50365,185.63619,0.6264966152510055,False,False,True,,False,True,True,eligible_core_clustering
E01000260,weekday,230.83246,84.83883,315.67129,0.3675342280717365,False,False,True,,False,True,True,eligible_core_clustering
E01000261,weekday,61.412079999999996,88.57525,149.98733,0.6933322796153553,False,False,True,,False,True,True,eligible_core_clustering
E01000263,weekday,128.51615,97.52271999999999,226.03887,0.7588363018966876,False,False,True,,False,True,True,eligible_core_clustering
E01000264,weekday,919.88156,1066.60474,1986.4863,0.8624390324760792,False,False,True,,False,True,True,eligible_core_clustering
E01000265,weekday,348.54502,142.0494,490.59442,0.40754964738844923,False,False,True,,False,True,True,eligible_core_clustering
E01000266,weekday,21.365679999999998,16.65431,38.01998999999999,0.7794888812338292,False,False,True,,False,False,False,below_min_total_50
E01000267,weekday,16.70195,11.90896,28.61091,0.7130281194710798,False,False,True,,False,False,False,below_min_total_50
E01000268,weekday,502.22083,382.78719,885.00802,0.7621889956256892,False,False,True,,False,True,True,eligible_core_clustering
E01000269,weekday,111.69509,58.58005,170.27514,0.5244639670374052,False,False,True,,False,True,True,eligible_core_clustering
E01000270,weekday,30.53697,11.70971,42.24668,0.38346011408466524,False,False,True,,False,False,False,below_min_total_50
E01000271,weekday,100.33628999999999,44.66121,144.9975,0.4451152220198694,False,False,True,,False,True,True,eligible_core_clustering
E01000272,weekday,5.00487,6.30632,11.31119,0.7936276624085045,False,False,True,,False,False,False,below_min_total_50
E01000273,weekday,458.52931,467.29984,925.82915,0.981231472281266,False,False,True,,False,True,True,eligible_core_clustering
E01000274,weekday,266.65162,105.726,372.37762,0.3964948722231652,False,False,True,,False,True,True,eligible_core_clustering
E01000275,weekday,7.120759999999999,4.72939,11.85015,0.6641692740662515,False,False,True,,False,False,False,below_min_total_50
E01000276,weekday,5.799619999999999,6.17419,11.97381,0.9393329327409747,False,False,True,,False,False,False,below_min_total_50
E01000277,weekday,9.58335,26.16001,35.743359999999996,0.3663358691376647,False,False,True,,False,False,False,below_min_total_50
E01000278,weekday,91.11917,67.6967,158.81587000000002,0.7429468464210112,False,False,True,,False,True,True,eligible_core_clustering
E01000279,weekday,30.270069999999997,32.76266,63.032729999999994,0.9239197916164317,False,False,True,,False,True,True,eligible_core_clustering
E01000280,weekday,12.249549999999997,23.16272,35.41227,0.5288476482900107,False,False,True,,False,False,False,below_min_total_50
E01000281,weekday,518.95549,460.05606,979.01155,0.8865038888017158,False,False,True,,False,True,True,eligible_core_clustering
E01000282,weekday,130.82849,240.2122,371.04069,0.5446371583125253,False,False,True,,False,True,True,eligible_core_clustering
E01000283,weekday,14.685749999999999,15.51019,30.19594,0.9468452675305717,False,False,True,,False,False,False,below_min_total_50
E01000284,weekday,114.37709,92.86805,207.24514,0.8119462560203271,False,False,True,,False,True,True,eligible_core_clustering
E01000285,weekday,123.01504,16.89166,139.9067,0.13731377886801485,False,False,True,,False,True,True,eligible_core_clustering
E01000286,weekday,126.15268,72.26366,198.41634,0.5728269902787638,False,False,True,,False,True,True,eligible_core_clustering
E01000287,weekday,9.43413,26.85352,36.28765,0.35131818845350626,False,False,True,,False,False,False,below_min_total_50
E01000288,weekday,130.7663,65.77624,196.54254,0.5030060497238202,False,False,True,,False,True,True,eligible_core_clustering
E01000289,weekday,34.6747,17.48275,52.15745,0.5041932590620827,False,False,True,,False,True,True,eligible_core_clustering
E01000290,weekday,66.05328,24.864479999999997,90.91776,0.3764306632463974,False,False,True,,False,True,True,eligible_core_clustering
E01000292,weekday,65.66225,32.610789999999994,98.27304,0.49664441897741846,False,False,True,,False,True,True,eligible_core_clustering
E01000296,weekday,791.51442,1153.7098600000002,1945.2242800000001,0.6860602023458479,False,False,True,,False,True,True,eligible_core_clustering
E01000297,weekday,79.21533,45.71893,124.93426,0.5771475041510273,False,False,True,,False,True,True,eligible_core_clustering
E01000298,weekday,399.33146999999997,391.06379,790.39526,0.9792961972168134,False,False,True,,False,True,True,eligible_core_clustering
E01000299,weekday,828.54116,465.5951,1294.13626,0.5619456491455416,False,False,True,,False,True,True,eligible_core_clustering
E01000301,weekday,42.06564,33.35925,75.42489,0.7930284669388128,False,False,True,,False,True,True,eligible_core_clustering
E01000302,weekday,357.66978,244.82317999999998,602.49296,0.684495011012672,False,False,True,,False,True,True,eligible_core_clustering
E01000303,weekday,0.06523999999999991,0.16474,0.2299799999999999,0.3960179677066888,False,False,True,,False,False,False,below_min_total_50
E01000304,weekday,4.02677,3.96887,7.99564,0.9856212299187687,False,False,True,,False,False,False,below_min_total_50
E01000305,weekday,413.44151,297.93269,711.3742,0.7206162970912137,False,False,True,,False,True,True,eligible_core_clustering
E01000307,weekday,2155.4706499999998,2376.01592,4531.486569999999,0.907178538601711,False,False,True,,False,True,True,eligible_core_clustering
E01000309,weekday,204.09562,97.7534,301.84902,0.47895883311949566,False,False,True,,False,True,True,eligible_core_clustering
E01000310,weekday,0.40410999999999975,12.77437,13.178479999999999,0.03163443676674464,False,False,True,,False,False,False,below_min_total_50
E01000313,weekday,1425.1202,1397.33394,2822.45414,0.9805025148054177,False,False,True,,False,True,True,eligible_core_clustering
E01000314,weekday,313.64058,364.41881,678.05939,0.8606596898771498,False,False,True,,False,True,True,eligible_core_clustering
E01000315,weekday,46.643010000000004,23.62686,70.26987,0.5065466401074887,False,False,True,,False,True,True,eligible_core_clustering
E01000316,weekday,597.83891,463.48071,1061.31962,0.7752601950916844,False,False,True,,False,True,True,eligible_core_clustering
E01000318,weekday,78.19975,74.05405999999999,152.25381,0.9469858918986314,False,False,True,,False,True,True,eligible_core_clustering
E01000321,weekday,284.08708,215.84581,499.93289000000004,0.759787491919731,False,False,True,,False,True,True,eligible_core_clustering
E01000323,weekday,2059.8326899999997,2240.03245,4299.86514,0.9195548439488006,False,False,True,,False,True,True,eligible_core_clustering
E01000324,weekday,105.70191,63.23568,168.93759,0.5982453864835555,False,False,True,,False,True,True,eligible_core_clustering
E01000325,weekday,22.325329999999997,35.48111,57.806439999999995,0.6292173497390583,False,False,True,,False,True,True,eligible_core_clustering
E01000326,weekday,99.82014,46.986419999999995,146.80656,0.4707108204817184,False,False,True,,False,True,True,eligible_core_clustering
E01000327,weekday,45.90712,23.19043,69.09755,0.5051597660667888,False,False,True,,False,True,True,eligible_core_clustering
E01000328,weekday,7.740339999999999,4.16269,11.903029999999998,0.5377916215566758,False,False,True,,False,False,False,below_min_total_50
E01000329,weekday,49.78179,31.398609999999998,81.18039999999999,0.6307248092123645,False,False,True,,False,True,True,eligible_core_clustering
E01000330,weekday,116.13448,84.14026,200.27474,0.7245071403428164,False,False,True,,False,True,True,eligible_core_clustering
E01000331,weekday,64.03730999999999,48.25933,112.29664,0.7536126985971148,False,False,True,,False,True,True,eligible_core_clustering
E01000332,weekday,246.03674,104.24266,350.2794,0.4236873728695966,False,False,True,,False,True,True,eligible_core_clustering
E01000333,weekday,258.89843,138.79353,397.69196,0.536092590441742,False,False,True,,False,True,True,eligible_core_clustering
E01000334,weekday,38.2461,18.76144,57.00754,0.4905451797699635,False,False,True,,False,True,True,eligible_core_clustering
E01000335,weekday,505.80881,635.90761,1141.71642,0.7954124184800997,False,False,True,,False,True,True,eligible_core_clustering
E01000336,weekday,148.38655,103.41752,251.80407,0.6969467246189092,False,False,True,,False,True,True,eligible_core_clustering
E01000338,weekday,67.15846,22.222409999999996,89.38087,0.33089516942467107,False,False,True,,False,True,True,eligible_core_clustering
E01000340,weekday,122.43885,57.67109,180.10994,0.47101953342423586,False,False,True,,False,True,True,eligible_core_clustering
E01000342,weekday,11.20241,6.69049,17.8929,0.5972366660388255,False,False,True,,False,False,False,below_min_total_50
E01000343,weekday,65.3552,36.00955,101.36474999999999,0.5509821712732881,False,False,True,,False,True,True,eligible_core_clustering
E01000344,weekday,88.10337,43.04839,131.15176,0.48861229712325416,False,False,True,,False,True,True,eligible_core_clustering
E01000345,weekday,32.13912,16.23183,48.37094999999999,0.5050489870288919,False,False,True,,False,False,False,below_min_total_50
E01000347,weekday,237.75683,165.15755000000001,402.91438000000005,0.6946490243834426,False,False,True,,False,True,True,eligible_core_clustering
E01000349,weekday,57.63134,28.307029999999997,85.93836999999999,0.491174246512401,False,False,True,,False,True,True,eligible_core_clustering
E01000350,weekday,74.46257,50.29678,124.75935,0.6754639277156295,False,False,True,,False,True,True,eligible_core_clustering
E01000352,weekday,164.17852,113.03511,277.21362999999997,0.6884890301118564,False,False,True,,False,True,True,eligible_core_clustering
E01000353,weekday,72.68605,18.601059999999997,91.28710999999998,0.2559096277758937,False,False,True,,False,True,True,eligible_core_clustering
E01000354,weekday,75.8002,26.904749999999996,102.70495,0.3549429948733644,False,False,True,,False,True,True,eligible_core_clustering
E01000356,weekday,280.9588,375.96316,656.92196,0.7473040709626975,False,False,True,,False,True,True,eligible_core_clustering
E01000357,weekday,1.27362,1.5519499999999997,2.82557,0.820657882019395,False,False,True,,False,False,False,below_min_total_50
E01000358,weekday,77.65460999999999,26.752149999999997,104.40675999999999,0.34450176235512614,False,False,True,,False,True,True,eligible_core_clustering
E01000359,weekday,132.2593,25.632489999999997,157.89179,0.19380482128666943,False,False,True,,False,True,True,eligible_core_clustering
E01000360,weekday,891.26666,871.1868999999999,1762.45356,0.9774705361468361,False,False,True,,False,True,True,eligible_core_clustering
E01000361,weekday,4.6099499999999995,2.27478,6.884729999999999,0.49345003741906096,False,False,True,,False,False,False,below_min_total_50
E01000362,weekday,1933.7469,2514.25801,4448.00491,0.7691123553385836,False,False,True,,False,True,True,eligible_core_clustering
E01000363,weekday,20.719479999999997,24.84258,45.56206,0.8340309259344237,False,False,True,,False,False,False,below_min_total_50
E01000364,weekday,30.24251,7.388479999999999,37.63099,0.24430776413730204,False,False,True,,False,False,False,below_min_total_50
E01000365,weekday,787.8451,11.52052,799.36562,0.014622823699734883,False,False,True,,False,True,True,eligible_core_clustering
E01000367,weekday,119.07226,46.8121,165.88436000000002,0.39314026625512943,False,False,True,,False,True,True,eligible_core_clustering
E01000369,weekday,43.89369,25.747999999999998,69.64169,0.5865991216505151,False,False,True,,False,True,True,eligible_core_clustering
E01000370,weekday,269.37937,229.15462000000002,498.53399,0.8506762043433393,False,False,True,,False,True,True,eligible_core_clustering
E01000372,weekday,15.33133,6.48705,21.818379999999998,0.42312376029998705,False,False,True,,False,False,False,below_min_total_50
E01000374,weekday,81.81616,40.09077,121.90692999999999,0.490010408701655,False,False,True,,False,True,True,eligible_core_clustering
E01000375,weekday,42.97428,24.42533,67.39961,0.5683708953355355,False,False,True,,False,True,True,eligible_core_clustering
E01000376,weekday,11.45609,18.4077,29.863789999999998,0.6223531456944649,False,False,True,,False,False,False,below_min_total_50
E01000377,weekday,8.90223,3.0107899999999996,11.91302,0.3382062696650165,False,False,True,,False,False,False,below_min_total_50
E01000379,weekday,11.304459999999999,8.64772,19.95218,0.7649830243992195,False,False,True,,False,False,False,below_min_total_50
E01000380,weekday,21.36533,14.43738,35.80271,0.6757386850565846,False,False,True,,False,False,False,below_min_total_50
E01000381,weekday,12.501689999999998,10.39388,22.89557,0.8313979949910772,False,False,True,,False,False,False,below_min_total_50
E01000382,weekday,9.318349999999999,14.53254,23.85089,0.641205873164636,False,False,True,,False,False,False,below_min_total_50
E01000383,weekday,50.586209999999994,36.97423,87.56044,0.7309152039656658,False,False,True,,False,True,True,eligible_core_clustering
E01000384,weekday,106.62977,55.07176,161.70153,0.516476402415573,False,False,True,,False,True,True,eligible_core_clustering
