LSOA21CD,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU,OUT,n_lsoa11_sources,signature_dominant_code,signature_dominant_type
E01002355,0.0,0.29670730603520207,0.0,0.0,0.0,0.590922120326409,0.0,0.017337273094369124,0.0,0.09503330054401977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7944906113032815,0.0005366203952521029,0.20497276830146643,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01002358,0.0,0.05568381713106678,0.0,0.0,0.0,0.0,0.0,0.0,1.611465310095437e-06,0.6793490083577266,0.26496556304589647,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002359,0.0,0.9999096691259045,9.033087409549638e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002367,0.0,0.9312200639364226,0.06877993606357734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002368,0.0,0.008304008577762072,0.24622129054406955,0.0,0.7454747008781684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002369,0.0,0.6110324122067443,0.12090883053358938,0.0,0.23862078651401245,0.0,0.0,0.027659586027759968,0.0,0.0017783847178938356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002370,0.0,0.02049181923791062,0.1798506566976785,0.0,0.7831911915007066,0.0,0.0,0.016466332563704354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002371,0.0,0.6107214431576082,0.00019392905237385587,0.0,0.0,0.0,0.0,0.389084627790018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002372,0.0,0.0,0.2529098450426238,0.0,0.0,0.0,0.0,0.7470901549573762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01002373,0.0,0.005634587090089613,0.18001983509720965,0.0,0.0,0.0,0.0,0.8143455778127007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01002374,0.0,0.0,0.9306028257788604,0.0,0.0,0.0,0.0,0.06939717422113958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002375,0.0,0.01115258798703075,0.5552608006042753,0.0,0.036727865990375266,0.0,0.0,0.3968587454183187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002376,0.0,0.9825471755157172,0.0159241443154964,0.0,0.0,0.0,0.0,0.0015286801687864572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002377,0.0,0.3790300985089833,0.27146207405506295,0.0,0.0,0.0,0.0,0.3495078274359538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002378,0.0,0.06492525227244715,0.7218717074573772,0.0,0.0,0.0,0.0,0.2132030402701756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002379,0.0,0.9375554101040526,0.014653545283158285,0.0,0.0,0.0,0.0,0.04779104461278906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002380,0.0,0.9668530499869468,0.027399696092385878,0.0,0.0,0.0,0.0,0.0057472539206674025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002382,0.0,0.9684338138129504,0.0,0.0,0.0,0.0,0.0,0.008811436344236239,0.0,0.02275474984281353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002383,0.0,0.6347017203233937,0.06633168363876789,0.0,0.004652689744787209,0.0,0.0,0.2943139062930512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002384,0.0,0.9923740226062914,0.0,0.0,0.0,0.0,0.007625977393708661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002385,0.0310618243980213,0.005937571466357448,0.17047723552134467,0.0,0.23992840243973543,0.0,0.5525949661745412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002387,0.0,0.29523483946288787,0.0,0.0,0.0,0.0,0.7047651605371121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002388,0.0,0.8452430311904937,0.0,0.0,0.0,0.0,0.15475696880950626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002389,0.0005857549927117943,0.5590678533227381,0.07760087061892959,0.0,0.0,0.0,0.3627455210656205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002390,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002391,0.7232479507796316,0.011882294328599692,0.0,0.0,0.0,0.0,0.2648697548917688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,COA,Countryside agriculture
E01002392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002393,0.0,0.8542398097684111,0.0,0.0,0.0,0.0,0.0,0.012337218160117451,0.0,0.13342297207147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002395,0.0,0.6789736254414186,0.0,0.0,0.0,0.08752694434609974,0.0,0.23349943021248173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002396,0.0,0.029690959734061474,0.39415180193277016,0.0,0.0027353669066561863,0.04962078592801788,0.0,0.16714021421040345,0.0,0.3566608712880909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002397,0.0,0.3649874692976362,0.01345261957202572,0.0,0.0,0.0,0.0,0.39241285925060343,0.0,0.22914705187973475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01002398,0.0,0.8961180802277803,0.0,0.0,0.0,0.0,0.0,0.002284914942816278,0.0,0.1015970048294035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002399,0.0,0.34898117774843856,0.0,0.0,0.0,0.39798076965316104,0.0,0.03194161820069022,0.0,0.22109643439771023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002400,0.0,0.34591271730946366,0.6349234549575472,0.0,0.01916382773298921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002401,0.0,0.38194191545288614,0.49731641653237146,0.0,0.0,0.0,0.0,0.12074166801474229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002402,0.0,0.9379291086771961,0.06207089132280381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002403,0.0,0.9223830714140611,0.015981395048848865,0.0,3.5715036908604174e-06,0.0,0.0,0.06163196203339929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002404,0.0,0.06358073495792586,0.4406779941983234,0.0,0.027373638982511585,0.0,0.0,0.46836763186123925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01002405,0.0,0.03139652893925402,0.8709739700608041,0.0,0.018727806314376594,0.0,0.0,0.004753770584221618,0.07414792410134376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002408,0.0,0.3511737757751086,0.5396428126823805,0.0,0.0,0.0,0.0,0.0767439365901736,0.0,0.032439474952337496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002409,0.0,0.8665678844161203,0.1334321155838797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002410,0.0,0.20332302854162698,0.5168300136942547,0.0,0.0,0.0,0.0,0.13326139557278835,0.014114321620632052,0.13247124057069784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002411,0.0,0.0,0.9999993372756967,0.0,0.0,0.0,0.0,6.627243033981829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002412,0.0,0.032218570881889695,0.9677814291181103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002413,0.0,0.0,0.8994823648392447,0.0,0.0,0.0,0.09244108012557113,0.008076555035184181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002414,0.0,0.0,0.9883881329975617,0.0,0.0,0.0,0.0,0.0,0.011611867002438271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002415,0.0,0.07758353378667388,0.0,0.0,0.0,0.9224164662133262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002416,0.0,0.7859162649628326,0.0,0.0,0.0,0.21408373503716738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002417,0.0,0.40120839470371505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598791605296285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002418,0.0,0.9974973898109445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025026101890553995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002419,0.0,0.9853254318742174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014674568125782599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002420,0.0,0.5057823246507746,0.0,0.0,0.0,0.2519052986821309,0.0,0.014461311259591042,0.0,0.2278510654075036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002421,0.0,0.956410061107777,0.0,0.0,0.0,0.04356680021636213,0.0,0.0,0.0,2.3138675860836902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002423,0.0,0.8532119808580587,0.14678801914194128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002425,0.0,0.8721995383184608,0.1278004616815393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002426,0.0,0.781078928676682,0.21245461824580797,0.0,0.0,0.0,0.0,0.0064664530775101455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002427,0.0,0.6866121090470881,0.31338789095291175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002428,0.0,0.3793795320975958,0.5383549379845435,0.0,0.06158059865767876,0.0,0.02068493126018199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002429,0.0,0.5096055375260439,0.49039446247395607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002430,0.0,0.3135621086612832,0.01824665219791829,0.0,0.6636221077490182,0.0,0.0,0.0,0.0,0.0045691313917802226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002431,0.0,0.7599973376224841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000266237751589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002432,0.0,0.22009838229878803,0.0,0.0,0.00029433651611872927,0.0,0.0,0.0,0.02945938149252791,0.7501478996925653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002433,0.0,0.3041432981531912,0.464821859415112,0.0,0.11845182055334726,0.0,0.0,0.004659366690494279,0.06490879191619435,0.04301486327166113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002434,0.0,0.3611319171222953,0.0,0.0,0.5882795807327942,0.0,0.0,0.0,0.0,0.05058850214491052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002435,0.0,0.844123398085424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15587660191457606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002436,0.0,0.05478827891824868,0.6788510585882965,0.0,0.23890634942837574,0.0,0.0,0.02745431306507911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002437,0.0,0.4400341434686761,0.2538690669253871,0.0,0.16549529690340783,0.0,0.0,0.0,0.05184505075030781,0.08875644195222114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002438,0.0018591989401584045,0.0,0.0,0.0,0.0,0.0,0.9981408010598416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002439,0.0,0.0,0.031593999164505525,0.0,0.0,0.0,0.9684060008354946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002440,0.0,0.0,0.002923659849515599,0.0,0.0,0.0,0.9970763401504844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002441,0.0,0.0,0.0017908357902826372,0.0,0.05026999386598144,0.0,0.9479391703437359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002443,0.0,0.0,0.3020567651324811,0.0,0.697943234867519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002444,0.0,0.0,0.0006689708796744017,0.0,0.7588738152653501,0.0,0.24045721385497537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002445,0.0,0.3029942888135901,0.5882314860718639,0.0,0.10877422511454593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002446,0.0,0.01681623984082418,0.5050810698980241,0.0,0.38945526610448067,0.0,0.088647424156671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002447,0.0,0.0,0.7073403798912659,0.0,0.2787497576992506,0.0,0.013909862409483704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002448,0.0,0.0,0.9036834959694436,0.0,0.09631650403055649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002449,0.0,0.0,0.32169407221356866,0.0,0.6783059277864313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002450,0.0,0.0,0.2313780678486026,0.0,0.43702042251105666,0.19923225613390683,0.0,0.0,0.0,0.13236925350643397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002451,0.0,0.6709467569290916,0.008785844049795549,0.0,0.0,0.2944126141372341,0.0,0.0,0.0,0.025854784883878792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002452,0.0,0.17199976113731918,0.5272665681641653,0.0,0.1813644477374873,0.03191254309138941,0.0,0.0,0.0,0.08745667986963884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002453,0.0,0.25176548006261346,0.3437648444614365,0.0,0.0,0.343067760559593,0.0,0.0,0.0,0.061401914916357166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002454,0.0,8.282160024574793e-06,0.895076665392414,0.0,0.041581503016258306,0.04285185059784184,0.0,0.0,0.0,0.02048169883346121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002455,0.0,0.5122056654618841,0.3197998172404582,0.0,0.0,0.0,0.0,0.0,0.008636945998363886,0.15935757129929382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002456,0.0,0.5252418243444329,0.46187209012610314,0.0,0.0,0.0,0.0,0.0,0.012886085529463851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002457,0.0,0.158879806944003,0.5482990776688617,0.0,0.0,0.0,0.0,0.0,0.1489248008795627,0.14389631450757262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002458,0.0,0.23319511162010068,0.03744579715318714,0.0,0.0935334130621917,0.0,0.6358256781645204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002459,0.0,0.0043311390888638125,0.45408683567855856,0.0,0.54002771345485,0.0,0.0015543117777274725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002460,0.0,0.44192885609497345,0.46561473240594103,0.0,0.09245641149908555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002461,0.0,0.0015595980968097472,0.051153875174090715,0.0,0.06134885288544488,0.0,0.8859376738436546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002462,0.0,0.34325162044726965,0.08317558613899609,0.0,0.39893132729191133,0.0,0.17464146612182282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002463,0.0,0.4337008388936328,0.2930959416357513,0.0,0.2606129208981081,0.0,0.012590298572507819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002464,0.0,0.08730100114029549,0.9126761431860841,0.0,2.2855673620394203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002465,0.0,0.10933932599050211,0.0,0.0,0.0,0.3430786590078802,0.0,0.0,0.0,0.5475820150016177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002466,0.0,0.0,0.0,0.0,0.0,0.9442998039475007,0.0,0.0,0.0,0.05570019605249929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002467,0.0,0.19362181992368296,0.03004991288157701,0.0,0.3415108716907988,0.0,0.0,0.0,0.03535274845735352,0.3994646470465877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002468,0.0,0.0,0.0,0.0,0.0,0.9246664334113035,0.0,0.0,0.0,0.07533356658869657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002469,0.0,0.0,0.0,0.0,0.0,0.5591318983403979,0.0,0.0,0.0,0.44086810165960216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01002470,0.0,0.0030686146141767575,0.0,0.0,0.0,0.0,0.0,0.0,0.003592129767666994,0.9933392556181564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002471,0.0,0.15461837335688772,0.0,0.0,0.0,0.0005410637590969948,0.0,0.0,0.0,0.8448405628840153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01002472,0.0,0.0,0.7432124649560282,0.0,0.0,0.0,0.0,0.2567875350439717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002473,0.0,0.0,0.10308033843218284,0.0,0.19824678681585906,0.0,0.6986728747519582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002474,0.0,0.06052982859504649,0.21829470714652224,0.0,0.5846192551894964,0.0,0.0016835111429372113,0.1348726979259976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002475,0.0,0.0,0.13780228021457136,0.0,0.0,0.0,0.834555768253259,0.027641951532169577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer
E01002476,0.0,0.1962168442978131,0.4519588444325486,0.0,0.02006302651617079,0.0,0.1735346485366707,0.1582266362167967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002477,0.0,0.09952788843645596,0.8183864204376345,0.0,0.0,0.0,0.0,0.08208569112590951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002478,0.0,0.1368291346021737,0.08316531087454777,0.0,0.0,0.0,0.0,0.7800055545232786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01002479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002480,0.0,0.0,0.6185112450778162,0.0,0.27388792517576793,0.0,0.0,0.10760082974641581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002481,0.0,0.0,0.16662375225428336,0.0,0.8333762477457165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002482,0.0,0.7392337214931971,0.10328315632467924,0.0,0.10151401656250393,0.0,0.05596910561961983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002483,0.0,0.4664625658018673,0.0,0.0,0.24496674256140916,0.0,0.0,0.18676859295726367,0.0,0.10180209867945983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002484,0.0,0.5193428392176866,0.0,0.0,0.028252429663040188,0.0,0.0,0.2875482763031315,0.014284723246721033,0.15057173156942072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002485,0.0,0.01227209356179233,0.003377576182619927,0.0,0.8331909893426276,0.0,0.0,0.11348955672871443,0.001958121575303094,0.03571166260894283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01002486,0.0,0.08822162936231293,0.8392155228414241,0.0,0.02636751652069006,0.0,0.0,0.0,0.04619533127557299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002487,0.0,0.2542251786434417,0.3836863051635645,0.0,0.0018695495866636349,0.0,0.0,0.0,0.36021896660633007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002488,0.0,0.5528051706499147,0.40366962545372104,0.0,0.0,0.0,0.0,0.0,0.04352520389636427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002489,0.0,0.3948584770230312,0.4729174487142416,0.0,0.0,0.0,0.0,0.0,0.13100097786168297,0.0012230964010443394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002490,0.0,0.4744461672581308,0.5255538327418692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01002491,0.0,0.5013974814662044,0.48269871095723443,0.0,0.015562615687718932,0.0,0.0,0.0,0.0003411918888423157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01002492,0.0,0.2503155678555443,0.17448771821402972,0.0,0.5579821654714862,0.0,0.0,0.0,0.01721454845893987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
