MSOA11CD,rail_entry_total,rail_exit_total,bus_alighting_total,bus_boarding_total,origin_total,destination_total,od_origin_total,od_destination_total,dominant_lnwc,dominant_lnwc_purity,fitted_log,residual_log,std_residual,direction,mismatch_quartile
E02000959,0.0,0.0,1502.18353,739.45895,739.45895,1502.18353,738,1187,3,0.5,6.272243532945465,0.3350266637092405,0.3728708449851583,origin,Q3
E02000960,2152.501371292,2746.6226691340003,517.95704,459.61459,2612.115961292,3264.579709134,413,460,3,0.5,5.593745250356824,2.27455339278299,2.5314840202298203,origin,Q4_most_positive
E02000961,0.0,0.0,500.56584,386.16779,386.16779,500.56584,120,134,2,0.4,4.1533620100958775,1.805496154862844,2.009442679659155,origin,Q4_most_positive
E02000962,0.0,0.0,1339.60579,1354.09927,1354.09927,1339.60579,692,574,2,0.4,6.196987629719787,1.014642362903106,1.1292550599547517,origin,Q4_most_positive
E02000963,0.0,0.0,428.53735,272.38236,272.38236,428.53735,458,802,1,0.6,5.714571047801122,-0.10369964644140506,-0.1154134252037516,origin,Q2
E02000964,0.0,0.0,1676.16566,1380.70473,1380.70473,1676.16566,1304,1358,2,0.6666666666666666,6.938128639701535,0.29294468767432846,0.3260353430311983,origin,Q3
E02000965,0.0,0.0,197.33594,125.04688,125.04688,197.33594,228,365,2,0.8,4.900361551254477,-0.06370765000939294,-0.07090398426209168,origin,Q3
E02000966,1905.289301342,4016.761836416766,477.46622,479.40953,2384.698831342,4494.228056416766,538,192,2,0.6,5.902705602598184,1.8745417688497694,2.086287597448049,origin,Q4_most_positive
E02000967,12935.424883629972,5930.532385787141,2880.39761,3266.86359,16202.288473629971,8810.92999578714,2462,2665,1,0.75,7.681902880920704,2.0110666118990235,2.238234111273651,origin,Q4_most_positive
E02000968,776.307163357,2227.111918494441,1907.98695,1896.31922,2672.626383357,4135.0988684944405,887,1190,1,0.625,6.487320339518048,1.4038706863762025,1.562450114517709,origin,Q4_most_positive
E02000969,1252.46425662,2110.5868679200003,2057.48919,1517.0585,2769.52275662,4168.07605792,929,1080,2,0.6,6.541434260695482,1.3853570414818162,1.5418451920942327,origin,Q4_most_positive
E02000970,31730.27517738882,10458.230815165472,1416.57915,3154.8635,34885.13867738882,11874.809965165472,7697,6036,1,1.0,9.016319066201893,1.4435257905270547,1.606584608259184,origin,Q4_most_positive
E02000971,11151.36312708501,10211.594386538203,4304.5574400000005,4988.34219,16139.705317085009,14516.151826538204,2132,2411,1,1.0,7.513457838192533,2.175641802619902,2.421399503986825,origin,Q4_most_positive
E02000972,92813.11776137048,33000.43033603282,7379.73402,13243.8129,106056.93066137048,40380.16435603282,32605,26003,1,1.0,10.706658272930326,0.8650824665518826,0.9628010699619687,origin,Q4_most_positive
E02000973,854.186559534,1230.14893092,999.65503,932.58491,1786.771469534,2229.80396092,868,829,2,0.8,6.461993845086299,1.026731289018592,1.1427095356246535,origin,Q4_most_positive
E02000974,25744.305974181163,28691.309821090646,3540.98856,3103.91625,28848.22222418116,32232.298381090648,2620,2675,1,0.6666666666666666,7.754708975334696,2.5151293369376617,2.7992351137902594,origin,Q4_most_positive
E02000975,931.318155542768,1598.6157431424867,1359.85554,1343.20021,2274.518365542768,2958.4712831424868,1242,1762,3,0.6,6.881131335818717,0.8488318225976172,0.9447147741558574,origin,Q4_most_positive
E02000976,3279.812817798,5577.483842926001,1387.23123,1105.49153,4385.304347798,6964.715072926001,1798,2195,3,0.5,7.314043170346617,1.072199146966609,1.1933133843602748,origin,Q4_most_positive
E02000977,101946.17177037444,36721.1336914005,15467.34345,26054.39182,128000.56359037446,52188.4771414005,41237,34562,1,1.0,10.98167713140059,0.7781206269763565,0.8660161327722191,origin,Q4_most_positive
E02000978,10162.92215314,3337.47894154,5095.33819,7767.60318,17930.52533314,8432.81713154,7201,5539,1,0.6,8.93833027026309,0.8559853642815671,0.9526763707129776,origin,Q4_most_positive
E02000979,28462.015366970973,10931.900182853313,3232.36789,4511.57175,32973.58711697097,14164.26807285331,9014,7356,1,0.8,9.20124977388816,1.2022426825263501,1.3380464705336805,origin,Q4_most_positive
E02000980,0.0,0.0,449.9273,433.78784,433.78784,449.9273,1605,1122,1,0.3333333333333333,7.181156245841205,-1.1062980578665558,-1.2312640644033752,origin,Q1_most_negative
E02000981,0.0,0.0,573.91505,374.5396,374.5396,573.91505,868,931,3,0.6,6.461993845086299,-0.5336299200550769,-0.5939080698752486,origin,Q2
E02000982,26006.84080496639,31074.14152380176,8341.75884,6480.84921,32487.69001496639,39415.90036380176,7110,7525,3,0.6,8.923440332421118,1.4652069757913235,1.6307148723410416,origin,Q4_most_positive
E02000983,3046.397281776301,3312.1091447,674.44732,467.90768,3514.304961776301,3986.5564647,866,1122,3,0.6,6.459295752933177,1.7055858076552033,1.898246588059697,origin,Q4_most_positive
E02006782,0.0,0.0,546.79687,243.71929,243.71929,546.79687,921,1469,5,0.4,6.531317813527593,-1.0312060149640807,-1.1476897208609529,origin,Q1_most_negative
E02006783,0.0,0.0,688.47064,372.20553,372.20553,688.47064,1807,1648,5,0.6,7.319886677503893,-1.397757390848418,-1.5556462689853805,origin,Q1_most_negative
E02006784,0.0,0.0,1802.82815,1109.67834,1109.67834,1802.82815,1793,1772,5,0.8,7.310784132683759,-0.2980579079162853,-0.3317261460589487,origin,Q2
E02006785,0.0,0.0,581.5888,419.94047,419.94047,581.5888,743,825,5,0.75,6.280139526966704,-0.23764810470762487,-0.264492529133016,origin,Q2
E02006786,0.0,0.0,1874.18281,880.5064199999999,880.5064199999999,1874.18281,534,1002,6,0.5,5.89398324214634,0.8876490427053358,0.9879167375497361,origin,Q4_most_positive
E02006787,0.0,0.0,376.50107,367.05255,367.05255,376.50107,1406,1198,6,0.8,7.0262521325532745,-1.118026405666094,-1.2443172312942616,origin,Q1_most_negative
E02006788,0.0,0.0,75.42974,42.93199,42.93199,75.42974,512,720,6,0.6,5.844813093958291,-2.0621703376567284,-2.2951104482021725,origin,Q1_most_negative
E02006789,0.0,0.0,158.83545,74.72319,74.72319,158.83545,669,815,7,0.75,6.157464664608404,-1.8303802102587463,-2.037137605965618,origin,Q1_most_negative
E02006791,1003.9662449441118,1792.233098766512,409.34519,164.36627,1168.3325149441118,2201.578288766512,363,579,2,0.5,5.4430270453442295,1.6211613196027326,1.804285618359434,origin,Q4_most_positive
E02006792,1667.945939260177,1831.401780834832,1829.47129,2471.01944,4138.965379260177,3660.873070834832,3709,2585,2,0.6,8.161593404182947,0.1668493001039053,0.18569638256887644,origin,Q3
E02006793,0.0,0.0,1649.43415,1233.20928,1233.20928,1649.43415,1240,1247,2,0.4,6.879245713066021,0.2389400718333512,0.2659304352045182,origin,Q3
E02006794,459.600269889,1006.6921361748,1762.63715,1517.81116,1977.411429889,2769.3292861748,1929,1881,2,0.5,7.3963496405966325,0.19369985293365488,0.2155799393314996,origin,Q3
E02006795,0.0,0.0,290.96516,229.08439,229.08439,290.96516,1214,981,5,0.8,6.854452231146233,-1.4160060764756892,-1.5759563026835177,origin,Q1_most_negative
E02006796,369.984625609,1242.48398199,660.10566,688.38579,1058.370415609,1902.58964199,2043,2087,5,0.6,7.463550135560752,-0.49812007245003187,-0.5543870755305165,origin,Q2
E02006798,2869.963047429721,6729.6184834411215,4333.56382,4095.21337,6965.176417429721,11063.18230344112,3172,2939,2,0.6,7.978506903708807,0.8703148723959835,0.9686245216442754,origin,Q4_most_positive
E02006799,0.0,0.0,1013.62456,645.3208099999999,645.3208099999999,1013.62456,2109,2313,5,0.6666666666666666,7.500762760297599,-1.029466769877767,-1.1457540128853845,origin,Q1_most_negative
E02006800,2101.3832503395497,6524.500123303937,1161.07172,1283.59664,3384.979890339549,7685.571843303936,1723,2257,4,0.7142857142857143,7.264178775416735,0.8632198481977369,0.9607280526328228,origin,Q4_most_positive
E02006801,34193.54619958992,51386.23412136817,8803.70953,9431.00434,43624.55053958992,60189.94365136817,16345,15363,1,0.8,9.898087127091427,0.7853111521523513,0.8740188904291054,origin,Q4_most_positive
E02006802,10843.384083502531,11436.573372204157,12477.10862,13360.00142,24203.385503502534,23913.681992204158,4178,4299,2,0.8,8.300985973846256,1.7933031410333111,1.995872358660826,origin,Q4_most_positive
E02006836,0.0,0.0,226.70918,114.226,114.226,226.70918,265,343,5,0.4,5.075742990571605,-0.3288475733305294,-0.365993772500118,origin,Q2
E02006853,0.0,0.0,251.75971,136.00651,136.00651,251.75971,873,1010,3,0.5,6.46871200164605,-1.5486835586987064,-1.7236208627495029,origin,Q1_most_negative
E02006854,48263.06903747535,30201.32912710052,1585.25487,2877.45859,51140.52762747535,31786.583997100523,9491,6138,1,1.0,9.261624456551736,1.5807276633270657,1.7592846282459074,origin,Q4_most_positive
E02006882,0.0,0.0,1178.38407,1054.43063,1054.43063,1178.38407,2625,3510,5,0.6666666666666666,7.756940673125486,-0.7952365304033648,-0.8850654266488752,origin,Q1_most_negative
E02006918,535.6773873636974,1582.48144715,993.68698,641.0488,1176.7261873636976,2576.16842715,738,951,3,0.6,6.272243532945465,0.7990973656773201,0.8893623769125044,origin,Q4_most_positive
E02006921,0.0,0.0,928.20357,630.95092,630.95092,928.20357,594,804,2,0.5,6.018451255517408,0.43036047738604477,0.47897344370899597,origin,Q3
E02006924,0.0,0.0,2441.91234,1892.20603,1892.20603,2441.91234,1459,1214,4,0.625,7.069550743880965,0.47647623922951166,0.5302983827312555,origin,Q3
E02006925,448.6952089484087,1630.5254572952097,940.7551,560.4903,1009.1855089484088,2571.2805572952097,1239,1779,5,0.625,6.878301761804595,0.039587503391179446,0.04405925688688631,origin,Q3
E02006927,0.0,0.0,1154.05534,846.32831,846.32831,1154.05534,1507,1689,5,0.375,7.107429134660414,-0.3653408999995298,-0.40660933843966646,origin,Q2
E02006928,3545.072622066313,5086.340969760099,644.93012,570.36968,4115.4423020663135,5731.271089760099,1623,1676,2,0.42857142857142855,7.194207456225351,1.1285370941550479,1.2560151936440682,origin,Q4_most_positive
E02006929,14084.1874796,14347.3234922,6985.97898,9692.51915,23776.7066296,21333.3024722,11035,9046,3,0.6363636363636364,9.438105452785642,0.6383982716645669,0.7105109198091155,origin,Q4_most_positive
E02006930,0.0,0.0,2024.9566,1551.92192,1551.92192,2024.9566,2563,2578,3,0.6666666666666666,7.728962374328139,-0.3810688293268285,-0.4241138744464672,origin,Q2
E02006931,929.8412307766137,1706.0463521417123,1613.73488,2107.31216,3037.1533907766134,3319.7812321417123,2972,2167,2,0.4,7.90226967155307,0.11673550103791541,0.1299217931786747,origin,Q3
E02000001,153279.0456047835,64037.68043099912,16323.25127,22980.31571,176259.36131478348,80360.93170099912,44997,33281,1,1.0,10.60724397214569,0.6870518845853493,0.7028600583766077,destination,Q4_most_positive
E02000002,0.0,0.0,982.14119,446.25909,446.25909,982.14119,810,1113,4,0.25,6.987312346976369,-0.09655960540368014,-0.0987813168314247,destination,Q2
E02000003,0.0,0.0,1492.19227,1525.38394,1525.38394,1492.19227,1500,1420,4,0.5,7.246685125409192,0.06198644481633764,0.06341267260836284,destination,Q3
E02000004,0.0,0.0,302.89402,206.08176,206.08176,302.89402,598,836,6,0.5,6.682667621599617,-0.9659885993959758,-0.988214745633595,destination,Q1_most_negative
E02000005,0.0,0.0,916.51401,630.48957,630.48957,916.51401,1048,1250,5,0.6666666666666666,7.110907976282919,-0.2892401267160061,-0.29589516732227955,destination,Q2
E02000007,0.0,0.0,1640.79991,1173.44701,1173.44701,1640.79991,1690,1805,6,0.4,7.5021683286314325,-0.09861990353515093,-0.1008890197537924,destination,Q2
E02000008,0.0,0.0,1864.6259,1066.71728,1066.71728,1864.6259,1516,2023,4,0.5714285714285714,7.62360632306142,-0.09225444406850869,-0.09437709931125077,destination,Q2
E02000009,0.0,0.0,1567.23628,973.03285,973.03285,1567.23628,1262,1361,5,0.42857142857142855,7.20149629690397,0.1562105814294803,0.15980478453797056,destination,Q3
E02000010,0.0,0.0,472.168,292.52103,292.52103,472.168,391,384,5,0.6,5.855137485744486,0.3043130193900847,0.3113148677299148,destination,Q3
E02000011,692.9193934554526,1698.7201278922,642.24674,632.32679,1325.2461834554524,2340.9668678922,1272,774,5,0.5,6.600657370948239,1.1580890261803196,1.1847351543728892,destination,Q4_most_positive
E02000012,541.554163492362,1428.9978069464305,663.21168,514.40182,1055.955983492362,2092.2094869464304,446,698,4,0.4,6.490673599782729,1.1557802069745113,1.1823732122282216,destination,Q4_most_positive
E02000013,687.2120209258818,1930.0301066728,580.05443,708.5465,1395.7585209258818,2510.0845366728,956,889,4,0.4,6.748093133681337,1.080376891445903,1.1052349640940027,destination,Q4_most_positive
E02000014,1263.100631606123,3133.104608378,1648.89496,2404.43482,3667.535451606123,4781.999568378,1617,1814,5,0.5,7.507465476296092,0.9653576771433467,0.9875693066772904,destination,Q4_most_positive
E02000015,0.0,0.0,609.4040200000001,437.65512,437.65512,609.4040200000001,997,1017,5,0.75,6.891282771907834,-0.47716170611392617,-0.4881405788104689,destination,Q2
E02000016,4987.582760284724,11943.68275365608,2138.05878,2936.62693,7924.209690284724,14081.74153365608,6680,5041,1,0.4,8.596214999919047,0.9564903220363856,0.9784979252169421,destination,Q4_most_positive
E02000017,0.0,0.0,5249.80689,6744.17595,6744.17595,5249.80689,743,659,4,0.6,6.429496115419427,2.136640921689965,2.185802261288028,destination,Q4_most_positive
E02000018,0.0,0.0,684.09491,468.70418,468.70418,684.09491,792,1105,5,0.8,6.979632260800708,-0.45007487739177865,-0.46043051725030626,destination,Q2
E02000019,0.0,0.0,662.2385899999999,684.52859,684.52859,662.2385899999999,2461,1897,5,0.8,7.555114356414393,-1.0579795667107472,-1.0823223059323381,destination,Q1_most_negative
E02000020,0.0,0.0,2274.85448,1453.14683,1453.14683,2274.85448,1432,1639,5,0.375,7.399424372575593,0.33068648389548105,0.33829515148685935,destination,Q3
E02000021,0.0,0.0,1402.93817,875.385,875.385,1402.93817,1153,1439,5,0.6,7.260838803979073,-0.013802258824576974,-0.01411983091935774,destination,Q3
E02000022,0.0,0.0,185.83668,146.77616,146.77616,185.83668,675,934,3,0.5,6.800654286863136,-1.5704194206014037,-1.6065527369971764,destination,Q1_most_negative
E02000023,282.1488546,754.2264260000001,1661.20128,854.89209,1137.0409446,2415.427706,490,583,5,0.5,6.299130936043261,1.4909146379725113,1.5252186523181306,destination,Q4_most_positive
E02000024,677.5503569230981,2654.252948494,1764.71069,1977.88868,2655.4390369230982,4418.963638494,1981,1705,4,0.5,7.441468131170131,0.9524186172827065,0.9743325358117586,destination,Q4_most_positive
E02000025,0.0,0.0,484.22102,340.04962,340.04962,484.22102,569,813,4,0.4,6.652975853461921,-0.46837135498910953,-0.479147973094136,destination,Q2
E02000026,0.0,0.0,58.37274,32.21359,32.21359,58.37274,115,144,5,0.5,4.814561692976126,-0.7307264945036351,-0.7475395644888256,destination,Q1_most_negative
E02000027,0.0,0.0,297.89017,127.00417,127.00417,297.89017,640,1115,6,0.6666666666666666,6.989223750796823,-1.2891475693009902,-1.3188091847849321,destination,Q1_most_negative
E02000028,0.0,0.0,661.15484,464.98591,464.98591,661.15484,416,592,4,0.5,6.315427712631275,0.18007171323699644,0.18421493007637396,destination,Q3
E02000029,0.0,0.0,827.95403,663.61406,663.61406,827.95403,1929,1556,5,0.4,7.3440816832747675,-0.6239169820292423,-0.6382725035037059,destination,Q2
E02000030,0.0,0.0,306.71084,210.77769,210.77769,306.71084,454,390,7,0.8333333333333334,5.871616278220083,-0.1424557673933453,-0.1457334900501723,destination,Q2
E02000031,309.257650227,1758.8216379972002,1213.65445,1218.53563,1527.7932802270002,2972.4760879972,855,851,5,0.6,6.7015954255262535,1.2958915218854203,1.3257083069815658,destination,Q4_most_positive
E02000032,0.0,0.0,86.07016,82.92027999999999,82.92027999999999,86.07016,449,719,5,0.8,6.522216077767901,-2.055501847327135,-2.102796281939465,destination,Q1_most_negative
E02000033,0.0,0.0,561.3443,275.17156,275.17156,561.3443,850,1228,5,0.6,7.092001543579332,-0.7598872478169483,-0.7773712689582353,destination,Q1_most_negative
E02000034,0.0,0.0,636.56232,264.42971,264.42971,636.56232,762,1131,4,0.4,7.004392794762046,-0.5467407656446097,-0.5593205623615518,destination,Q2
E02000035,695.8307524400001,2122.7251382162003,429.85403,355.11345,1050.94420244,2552.5791682162003,578,596,4,0.4,6.3225914864633666,1.5226597629487761,1.557694191494413,destination,Q4_most_positive
E02000036,0.0,0.0,777.32921,453.86268,453.86268,777.32921,1121,1515,5,0.6666666666666666,7.315645305929417,-0.6584957221531011,-0.6736468556411911,destination,Q2
E02000037,0.0,0.0,677.4771,255.93718,255.93718,677.4771,787,816,7,0.5,6.656895933949729,-0.13704520616552962,-0.14019843881786564,destination,Q2
E02000038,0.0,0.0,1202.30766,780.57438,780.57438,1202.30766,908,1180,5,0.5,7.049548499978226,0.04328092727293775,0.044276765339214715,destination,Q3
E02000039,0.0,0.0,1313.19662,1297.59807,1297.59807,1313.19662,1695,1511,5,0.75,7.3128299612423895,-0.13184913868879278,-0.13488281655997433,destination,Q2
E02000040,236.11966371,1173.0103808796,675.99269,702.71784,938.83750371,1849.0030708796,575,698,7,0.6,6.490673599782729,1.0322689782231826,1.0560201501116424,destination,Q4_most_positive
E02000041,769.3539771200001,2776.132644036,3702.09353,3446.50195,4215.85592712,6478.226174036,3944,3204,5,0.6,8.11339818150165,0.6629581831267863,0.67821199206078,destination,Q4_most_positive
E02000042,0.0,0.0,3324.24338,3024.50479,3024.50479,3324.24338,2554,2138,3,0.3333333333333333,7.682494639317316,0.42680350808635126,0.4366237038851296,destination,Q3
E02000043,216.9699119552,1122.5586201268072,143.07644,111.36375,328.3336619552,1265.6350601268073,326,312,4,0.4,5.634513988024288,1.5096051161792916,1.5443391742150068,destination,Q4_most_positive
E02000044,0.0,0.0,849.98655,382.95616,382.95616,849.98655,738,1159,4,0.4,7.030429871609645,-0.2840335480965397,-0.29056879207388164,destination,Q2
E02000045,0.0,0.0,1559.17287,705.51955,705.51955,1559.17287,944,1354,5,0.5,7.196005485042747,0.15654642316397105,0.16014835355569026,destination,Q3
E02000046,1275.6399958491108,4095.444468032,1273.1601,1605.6438899999998,2881.2838858491104,5368.604568032,2285,1903,5,0.5,7.558477664869338,1.030031882684229,1.053731581902486,destination,Q4_most_positive
E02000047,673.0560175740001,2162.8161642398,1949.07296,1828.80447,2501.860487574,4111.8891242398,2729,2590,4,0.42857142857142855,7.8867773976480215,0.43510361282536714,0.4451147832814368,destination,Q3
E02000048,0.0,0.0,452.02698,218.376,218.376,452.02698,753,900,4,0.4,6.761182835722316,-0.6452311535139224,-0.6600770864618221,destination,Q2
E02000049,0.0,0.0,898.74574,570.86159,570.86159,898.74574,940,1808,2,0.4,7.503936971932374,-0.7018247596329559,-0.7179728381408574,destination,Q1_most_negative
E02000050,0.0,0.0,964.705,687.48001,687.48001,964.705,1192,1754,5,0.6666666666666666,7.471643368941825,-0.5987849643909717,-0.6125622306980101,destination,Q2
E02000051,0.0,0.0,1424.10532,1212.35655,1212.35655,1424.10532,1606,1457,5,0.4,7.274076332522917,-0.012075333779354658,-0.012353171566069554,destination,Q3
E02000052,0.0,0.0,579.96542,536.4936299999999,536.4936299999999,579.96542,3062,2998,4,0.3333333333333333,8.042606485693995,-1.6779152486856432,-1.716521904825206,destination,Q1_most_negative
E02000053,1312.4787040380002,4907.466001903401,1414.89991,1010.28776,2322.7664640380003,6322.365911903401,3236,3180,3,0.4166666666666667,8.105388567762633,0.6466183586047176,0.6614962093446377,destination,Q3
E02000054,0.0,0.0,849.9617,424.39979,424.39979,849.9617,885,995,4,0.5,6.868001447093588,-0.12163432540844976,-0.1244329736593016,destination,Q2
E02000055,1380.16231944,3183.2742846700003,2506.88499,2385.4763,3765.63861944,5690.159274670001,3209,3195,4,0.3333333333333333,8.110401627082775,0.5362676182434605,0.548606441406624,destination,Q3
E02000056,1141.769716616,4378.047258222,1158.45471,1779.12451,2920.894226616,5536.501968222,605,639,5,0.3333333333333333,6.396705609951143,2.2225931598373094,2.273732149084352,destination,Q4_most_positive
E02000057,0.0,0.0,1069.51271,1097.64678,1097.64678,1069.51271,746,622,5,1.0,6.368017693930689,0.607875286985128,0.6218617098385804,destination,Q3
E02000058,0.0,0.0,1226.2488,707.78077,707.78077,1226.2488,851,1225,6,0.6666666666666666,7.089397206614915,0.023132988526883835,0.02366524862419056,destination,Q3
E02000059,0.0,0.0,2116.02936,1879.50708,1879.50708,2116.02936,2216,2392,4,0.5,7.802065777481573,-0.14429663776077994,-0.1476167164599212,destination,Q2
E02000060,482.7812669552031,1178.163422996345,749.35447,675.51473,1158.295996955203,1927.517892996345,1242,1131,4,0.5,7.004392794762046,0.5601142610367882,0.5730017645573929,destination,Q3
E02000061,1543.4028416,4132.04076073,4844.12972,5167.653,6711.0558416,8976.170480730001,3505,2594,5,0.4,7.888421219561648,1.2140188008501855,1.2419518007011026,destination,Q4_most_positive
E02000062,0.0,0.0,6466.261,5725.61543,5725.61543,6466.261,5133,3943,2,0.25,8.334493959188817,0.44001400018777836,0.4501381522956693,destination,Q3
E02000063,0.0,0.0,597.72124,259.77902,259.77902,597.72124,413,1027,5,0.75,6.901699348931933,-0.5069032347633717,-0.5185664215041033,destination,Q2
E02000064,0.0,0.0,1820.45724,974.18064,974.18064,1820.45724,687,674,3,0.5,6.453443355660367,1.0539487853548684,1.0781987815193221,destination,Q4_most_positive
E02000065,0.0,0.0,1329.41543,573.2459299999999,573.2459299999999,1329.41543,1223,1778,6,0.75,7.486117035856413,-0.2928705100293172,-0.29960908105248246,destination,Q2
E02000066,0.0,0.0,1649.91685,3613.52105,3613.52105,1649.91685,1693,2188,5,0.6666666666666666,7.707116976537238,-0.29803089730150045,-0.30488820215053697,destination,Q2
E02000067,0.0,0.0,980.25225,900.3410700000001,900.3410700000001,980.25225,2122,2094,3,0.6,7.66034612202977,-0.7715165599421505,-0.7892681564897097,destination,Q1_most_negative
E02000068,0.0,0.0,1654.26418,1218.5896,1218.5896,1654.26418,2386,2407,5,0.5,7.808724457828639,-0.39700855737860685,-0.406143209960843,destination,Q2
E02000069,0.0,0.0,644.22391,316.10961,316.10961,644.22391,587,666,5,0.75,6.4407384976320845,0.028858906208832025,0.02952291225409624,destination,Q3
E02000070,0.0,0.0,1037.18124,297.01457,297.01457,1037.18124,579,929,5,0.8,6.794940560872531,0.15028509262125578,0.15374295790871653,destination,Q3
E02000071,0.0,0.0,223.96862,141.51457,141.51457,223.96862,465,609,5,0.8,6.345546633397197,-0.9295857075858232,-0.9509742704426959,destination,Q1_most_negative
E02000072,0.0,0.0,814.12415,670.60205,670.60205,814.12415,1504,1771,4,0.25,7.481915818694256,-0.7785753857662829,-0.796489396751374,destination,Q1_most_negative
E02000073,0.0,0.0,822.26816,584.82967,584.82967,822.26816,979,1280,6,0.5714285714285714,7.136160516871685,-0.42287853694566024,-0.43260842424327617,destination,Q2
E02000074,0.0,0.0,155.76892,67.73653,67.73653,155.76892,674,1001,5,0.6,6.874401510441549,-1.8196286364580034,-1.8614959340610644,destination,Q1_most_negative
E02000075,0.0,0.0,272.59026,99.21931,99.21931,272.59026,489,480,6,1.0,6.092367186745216,-0.48073560104569957,-0.4917967044346554,destination,Q2
E02000077,0.0,0.0,223.90354,135.87444,135.87444,223.90354,301,378,6,0.6,5.838399853507072,-0.4227282543366444,-0.4324546838261174,destination,Q2
E02000078,0.0,0.0,435.41853,337.37015,337.37015,435.41853,809,672,6,0.8,6.450281313743147,-0.37167959964076314,-0.380231465719018,destination,Q2
E02000079,0.0,0.0,3714.23142,3470.85409,3470.85409,3714.23142,4480,2985,5,0.6,8.03797727357684,0.18221897503998008,0.18641159759167492,destination,Q3
E02000080,0.0,0.0,1672.29621,1476.33839,1476.33839,1672.29621,2158,2048,6,0.5,7.636687844380887,-0.21413710586828305,-0.21906412326052252,destination,Q2
E02000081,0.0,0.0,283.60104,191.15132,191.15132,283.60104,678,811,7,0.4,6.650354431858995,-0.9992660919583383,-1.022257910188955,destination,Q1_most_negative
E02000082,0.0,0.0,234.97211,149.40217,149.40217,234.97211,461,673,5,0.6666666666666666,6.451863507566399,-0.9881498874904571,-1.0108859362572675,destination,Q1_most_negative
E02000083,0.0,0.0,507.42548,535.08794,535.08794,507.42548,1975,1757,6,0.5714285714285714,7.47346336484828,-1.242144708771538,-1.270724849326721,destination,Q1_most_negative
E02000084,0.0,0.0,256.57471,202.98614,202.98614,256.57471,488,562,6,0.42857142857142855,6.260106951532869,-0.7087971375880358,-0.7251056414799951,destination,Q1_most_negative
E02000085,0.0,0.0,483.27869,333.02676,333.02676,483.27869,576,638,6,1.0,6.395039296329045,-0.21237874953983216,-0.21726530943089778,destination,Q2
E02000086,0.0,0.0,108.69673,58.93187,58.93187,108.69673,186,339,6,1.0,5.722684925986471,-1.0249653677183943,-1.0485484929909379,destination,Q1_most_negative
E02000087,0.0,0.0,405.94536,394.14292,394.14292,405.94536,696,552,6,0.4,6.241009534589535,-0.23233060877361122,-0.23767623509808988,destination,Q2
E02000088,0.0,0.0,176.68475999999998,105.39952,105.39952,176.68475999999998,592,518,6,0.4,6.173392360049629,-0.9933813910879419,-1.016237809975138,destination,Q1_most_negative
E02000089,0.0,0.0,164.50668,91.88332,91.88332,164.50668,566,717,5,0.4,6.519251938598803,-1.4102403820584666,-1.4426881862886891,destination,Q1_most_negative
E02000090,0.0,0.0,1500.02258,1638.76537,1638.76537,1500.02258,3142,3619,4,0.4,8.243148594176327,-0.9292467193515508,-0.9506274825283109,destination,Q1_most_negative
E02000091,0.0,0.0,886.34783,701.55573,701.55573,886.34783,1112,909,6,0.6666666666666666,6.771774271450125,0.016462776043714378,0.016841563193017762,destination,Q3
E02000092,0.0,0.0,565.44487,423.1743,423.1743,565.44487,540,737,6,0.5,6.548528707091506,-0.20914894821693775,-0.21396119456375864,destination,Q2
E02000093,765.4443808000001,2420.2229665580003,1278.38025,1540.53241,2305.9767908000003,3698.603216558,2284,2022,5,0.6666666666666666,7.62307970711584,0.59290114699788,0.6065430342891659,destination,Q3
E02000094,0.0,0.0,1945.78101,1459.63023,1459.63023,1945.78101,2831,2932,4,0.5,8.018893408490294,-0.44496088504744247,-0.45519885856728415,destination,Q2
E02000095,884.0226905313001,2621.9550098586,2563.71887,2667.06736,3551.0900505313,5185.673879858599,3352,2612,5,0.4,7.895787198275576,0.6580607015059687,0.6732018257325357,destination,Q3
E02000096,0.0,0.0,903.15623,355.16809,355.16809,903.15623,1305,1297,5,0.8,7.150209052917948,-0.343206886661104,-0.3511036324999861,destination,Q2
E02000097,0.0,0.0,1811.76315,1111.11357,1111.11357,1811.76315,963,1708,6,0.6,7.44334035538971,0.05926720700751975,0.060630868660326076,destination,Q3
E02000098,0.0,0.0,804.39207,599.53752,599.53752,804.39207,893,1642,5,0.6,7.401371873594412,-0.7100426712647661,-0.7263798332730429,destination,Q1_most_negative
E02000099,470.48650770917743,1863.966321061,265.76071,301.34276,771.8292677091774,2129.727031061,1464,1805,5,0.6,7.5021683286314325,0.16205020096912026,0.16577876615801318,destination,Q3
E02000100,1860.4053580317536,3179.277227773566,1137.32696,1374.63774,3235.0430980317537,4316.604187773566,1685,1188,5,0.6,7.05674250093325,1.3137134403015924,1.343940284652268,destination,Q4_most_positive
E02000101,0.0,0.0,2976.61688,3363.05279,3363.05279,2976.61688,3284,3245,5,0.5,8.126943520020248,-0.12806496515316645,-0.1310115740936754,destination,Q2
E02000102,0.0,0.0,862.38459,503.68585,503.68585,862.38459,1138,1151,5,0.6,7.023055396889401,-0.2621951619699239,-0.2682279329740369,destination,Q2
E02000103,0.0,0.0,1849.11794,1072.43991,1072.43991,1849.11794,1323,1877,4,0.4,7.543826037460599,-0.020821370068908607,-0.021300442820190064,destination,Q3
