lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01001980,True,104.05256,retained,-1
E01001981,True,195.10697,retained,1
E01001983,True,417.29043,retained,1
E01001984,True,309.56188,retained,1
E01001986,True,276.69611,retained,0
E01001987,False,24.69132,at_least_one_direction_below_36,-1
E01001988,False,27.31065,at_least_one_direction_below_36,-1
E01001989,True,469.5183,retained,0
E01001990,True,2701.30928,retained,2
E01001991,True,342.13602,retained,6
E01001992,True,36.46942,retained,-1
E01001994,True,153.90081,retained,6
E01001995,True,63.04173,retained,-1
E01001996,False,19.28585,at_least_one_direction_below_36,-1
E01001997,True,445.0712,retained,6
E01001999,True,1570.69257,retained,2
E01002002,True,849.85466,retained,1
E01002003,True,2304.5717,retained,2
E01002005,True,444.97112,retained,6
E01002008,True,571.43697,retained,6
E01002009,True,1026.98461,retained,2
E01002010,True,198.84885,retained,6
E01002011,True,2108.87344,retained,2
E01002013,True,368.0135,retained,0
E01002014,True,892.382,retained,6
E01002015,True,269.26074,retained,0
E01002017,True,1593.54888,retained,2
E01002019,True,513.47258,retained,0
E01002020,True,800.1774,retained,0
E01002021,True,189.34243,retained,0
E01002022,True,6566.234,retained,2
E01002028,True,886.86031,retained,2
E01002029,True,2937.43917,retained,2
E01002030,True,471.73541,retained,5
E01002031,True,8191.79556,retained,2
E01002032,False,35.32641,at_least_one_direction_below_36,-1
E01002033,True,217.26583,retained,1
E01002034,True,3327.37471,retained,2
E01002036,True,125.98393,retained,-1
E01002037,True,1410.75214,retained,2
E01002038,True,939.65034,retained,1
E01002042,True,496.32556,retained,6
E01002043,True,543.63533,retained,6
E01002046,True,548.37598,retained,1
E01002047,True,3577.51172,retained,2
E01002048,True,373.10861,retained,1
E01002049,True,212.06305,retained,1
E01002051,True,420.31557,retained,5
E01002052,True,47.82712,retained,-1
E01002053,True,781.21232,retained,1
E01002055,True,1146.9733,retained,1
E01002056,True,703.40444,retained,1
E01002058,True,67.22606,retained,-1
E01002059,False,28.4489,at_least_one_direction_below_36,-1
E01002060,True,148.91906,retained,-1
E01002061,True,40.22109999999999,retained,-1
E01002062,True,258.67577,retained,0
E01002064,True,441.42981,retained,0
E01002066,True,4371.40765,retained,2
E01002067,True,1590.38796,retained,2
E01002068,True,255.55638,retained,6
E01002069,True,1472.20478,retained,2
E01002070,True,544.29427,retained,1
E01002071,True,399.4917,retained,1
E01002072,True,9963.11713,retained,2
E01002074,True,478.13238,retained,3
E01002075,True,468.74655,retained,2
E01002076,True,52.46434,retained,-1
E01002077,True,4018.23931,retained,2
E01002078,True,74.32579,retained,-1
E01002079,False,5.82003,at_least_one_direction_below_36,-1
E01002081,True,3913.08848,retained,2
E01002082,True,556.1457,retained,1
E01002083,True,162.79554,retained,6
E01002084,True,284.85299,retained,6
E01002085,True,1466.5335,retained,2
E01002086,True,148.11883,retained,0
E01002087,False,24.78495,at_least_one_direction_below_36,-1
E01002088,True,1233.14111,retained,1
E01002089,True,182.08404,retained,0
E01002090,True,268.51182,retained,0
E01002091,True,1087.77327,retained,0
E01002092,True,339.91572,retained,0
E01002094,False,19.78036,at_least_one_direction_below_36,-1
E01002095,False,31.874,at_least_one_direction_below_36,-1
E01002096,True,377.4182,retained,0
E01002098,True,936.14259,retained,2
E01002099,True,48.95603,retained,-1
E01002100,True,567.8091900000001,retained,0
E01002102,True,70.056,retained,-1
E01002103,True,501.94007,retained,1
E01002104,True,335.8642,retained,0
E01002105,True,6808.52082,retained,2
E01002106,True,90.10424,retained,-1
E01002108,True,71.36947,retained,-1
E01002109,True,176.84906,retained,6
E01002110,True,93.44821,retained,-1
E01002111,True,429.99805,retained,0
E01002112,True,1362.2041,retained,2
E01002113,True,76.39264,retained,-1
E01002114,True,198.43272,retained,5
E01002116,False,6.789879999999999,at_least_one_direction_below_36,-1
E01002118,True,688.22046,retained,2
E01002119,True,123.15861,retained,-1
E01002121,True,97.74529,retained,-1
E01002122,True,334.18895,retained,1
E01002123,True,420.30612,retained,1
E01002125,True,445.6939,retained,0
E01002128,False,30.65183,at_least_one_direction_below_36,-1
E01002129,True,13366.61307,retained,2
E01002130,True,4902.15599,retained,2
E01002132,True,253.78707,retained,0
E01002133,True,827.62659,retained,6
E01002135,True,756.9843999999999,retained,0
E01002136,True,786.17516,retained,2
E01002137,True,39.52823,retained,-1
E01002139,True,41.97693,retained,-1
E01002140,False,31.85391,at_least_one_direction_below_36,-1
E01002141,True,109.9677,retained,-1
E01002142,True,1880.70659,retained,2
E01002144,True,180.22683,retained,0
E01002145,True,89.84577,retained,-1
E01002148,True,57.65521,retained,-1
E01002150,True,380.39567,retained,0
E01002151,True,394.50455,retained,0
E01002152,True,342.6001,retained,0
E01002153,True,95.90317,retained,-1
E01002155,True,72.34845,retained,-1
E01002156,False,15.53727,at_least_one_direction_below_36,-1
E01002157,True,270.09451,retained,0
E01002159,True,58.31108,retained,-1
E01002160,True,402.34245,retained,0
E01002161,True,788.27563,retained,0
E01002162,False,16.93691,at_least_one_direction_below_36,-1
E01002163,True,99.49314,retained,-1
E01002165,False,33.89206,at_least_one_direction_below_36,-1
E01002166,True,152.86174,retained,0
E01002169,False,30.71322,at_least_one_direction_below_36,-1
E01002172,True,96.61078,retained,-1
E01002174,True,726.16331,retained,0
E01002175,True,635.19379,retained,0
E01002176,True,825.9489,retained,0
E01002177,True,62.79603,retained,-1
E01002179,True,3674.76665,retained,2
E01002181,True,398.18573,retained,0
E01002184,True,113.73154,retained,-1
E01002185,True,47.71745,retained,-1
E01002186,True,389.67755,retained,0
E01002187,True,47.7799,retained,-1
E01002189,True,498.49383,retained,0
E01002190,False,13.872149999999998,at_least_one_direction_below_36,-1
E01002191,True,95.60228,retained,-1
E01002192,True,557.58557,retained,0
E01002193,True,460.62051,retained,0
E01002194,False,9.73926,at_least_one_direction_below_36,-1
E01002195,True,123.47473,retained,-1
E01002196,False,17.60403,at_least_one_direction_below_36,-1
E01002198,True,70.44324,retained,-1
E01002199,True,139.07745,retained,0
E01002200,True,101.18276,retained,-1
E01002201,True,223.87766,retained,0
E01002202,True,1163.57677,retained,1
E01002203,True,161.14715,retained,3
E01002204,True,519.16853,retained,0
E01002207,True,83.23933,retained,-1
E01002208,False,18.65668,at_least_one_direction_below_36,-1
E01002209,True,1284.96571,retained,2
E01002211,True,64.56421999999999,retained,-1
E01002212,True,805.2643400000001,retained,0
E01002214,True,321.83881,retained,0
E01002215,False,27.11949,at_least_one_direction_below_36,-1
E01002216,True,171.07633,retained,0
E01002217,True,70.44947,retained,-1
E01002218,True,250.51239,retained,0
E01002219,True,5564.16911,retained,2
E01002221,True,1183.03731,retained,2
E01002225,True,249.87915,retained,0
E01002226,True,1382.11766,retained,0
E01002227,True,301.78622,retained,0
E01002228,True,195.42356,retained,0
E01002229,False,13.78893,at_least_one_direction_below_36,-1
E01002232,True,927.30538,retained,2
E01002233,True,1234.53063,retained,2
E01002235,True,102.30566,retained,-1
E01002240,True,319.34013,retained,6
E01002242,True,75.22897999999999,retained,-1
E01002243,True,364.8633,retained,6
E01002244,True,42.79738,retained,-1
E01002245,True,155.65339,retained,0
E01002246,True,352.52216,retained,6
E01002247,True,134.19459,retained,1
E01002248,True,893.61415,retained,6
E01002250,True,53.18347,retained,-1
E01002251,True,217.08025,retained,3
E01002253,True,96.84802,retained,-1
E01002254,True,137.11858,retained,-1
E01002257,False,15.809479999999995,at_least_one_direction_below_36,-1
E01002258,True,208.7819,retained,0
E01002259,True,58.85118,retained,-1
E01002260,True,60.42297,retained,-1
E01002261,True,1151.75161,retained,4
E01002262,True,119.7318,retained,-1
E01002263,True,99.05714,retained,-1
E01002265,True,129.91969999999998,retained,-1
E01002266,True,224.61149,retained,1
E01002269,True,55.48908,retained,-1
E01002271,False,11.5103,at_least_one_direction_below_36,-1
E01002272,True,61.8561,retained,-1
E01002273,True,79.54916,retained,-1
E01002274,True,230.50019,retained,0
E01002276,True,92.77475,retained,-1
E01002277,True,171.6645,retained,3
E01002278,True,170.63094999999998,retained,3
E01002279,True,199.51076,retained,6
E01002281,True,325.15829,retained,6
E01002282,True,773.77776,retained,6
E01002283,True,82.77071,retained,-1
E01002284,False,31.8736,at_least_one_direction_below_36,-1
E01002285,True,43.08539,retained,-1
E01002288,True,89.31814,retained,-1
E01002291,True,544.46579,retained,0
E01002292,True,71.37421,retained,-1
E01002294,True,89.11215,retained,-1
E01002295,True,125.90019999999998,retained,-1
E01002296,True,44.04162,retained,-1
E01002297,False,20.67798,at_least_one_direction_below_36,-1
E01002298,False,23.80767,at_least_one_direction_below_36,-1
E01002299,True,185.30689,retained,0
E01002300,True,115.22061,retained,-1
E01002301,True,101.84416,retained,-1
E01002302,True,106.00452,retained,-1
E01002303,True,209.6048,retained,0
E01002304,True,156.74826,retained,0
E01002305,False,33.604350000000004,at_least_one_direction_below_36,-1
E01002306,True,137.88496,retained,3
E01002307,True,66.08962,retained,-1
E01002308,True,50.80237,retained,-1
E01002309,False,2.61878,at_least_one_direction_below_36,-1
E01002310,True,648.00312,retained,3
E01002311,False,12.2511,at_least_one_direction_below_36,-1
E01002312,True,38.43115,retained,-1
E01002313,True,138.28376,retained,-1
E01002314,True,303.00256,retained,3
E01002315,True,174.35398999999998,retained,3
E01002316,True,293.07592,retained,3
E01002317,False,35.466719999999995,at_least_one_direction_below_36,-1
E01002319,True,630.91219,retained,6
E01002321,True,352.14424,retained,6
E01002322,True,105.82501,retained,-1
E01002323,False,31.36969,at_least_one_direction_below_36,-1
E01002325,True,333.13058,retained,3
E01002326,True,826.82735,retained,6
E01002328,True,208.56768,retained,0
E01002329,True,427.09661,retained,0
E01002331,True,41.75752,retained,-1
E01002334,False,10.24633,at_least_one_direction_below_36,-1
E01002335,True,147.80145000000002,retained,3
E01002336,True,154.95292,retained,0
E01002337,True,188.80169,retained,6
E01002338,True,148.61912,retained,6
E01002339,False,22.50826,at_least_one_direction_below_36,-1
E01002341,True,84.02928,retained,-1
E01002342,True,83.34316,retained,-1
E01002344,True,209.75092,retained,0
E01002345,True,1776.01707,retained,0
E01002346,True,46.65868,retained,-1
E01002347,False,12.15732,at_least_one_direction_below_36,-1
E01002348,True,76.58099,retained,-1
E01002349,True,58.23843,retained,-1
E01002350,True,526.95808,retained,1
E01002352,True,147.7727,retained,-1
E01002353,True,1837.44636,retained,2
E01002356,True,9546.26945,retained,2
E01002358,True,151.65508,retained,-1
E01002360,True,107.4997,retained,-1
E01002361,True,2198.49968,retained,2
E01002362,True,158.90312,retained,-1
E01002363,True,66.0123,retained,-1
E01002364,False,31.02098,at_least_one_direction_below_36,-1
E01002365,True,156.72697,retained,6
E01002366,True,126.4984,retained,-1
E01002367,True,88.18199,retained,-1
E01002368,True,1099.56957,retained,4
E01002369,False,4.73433,at_least_one_direction_below_36,-1
E01002370,True,699.11348,retained,6
E01002371,True,236.36337,retained,3
E01002372,True,152.45618,retained,3
E01002373,True,156.98634,retained,3
E01002374,True,158.2809,retained,6
E01002375,True,199.08772,retained,0
E01002377,True,184.39748,retained,0
E01002379,True,801.86549,retained,2
E01002380,True,84.21484,retained,-1
E01002381,False,7.80906,at_least_one_direction_below_36,-1
E01002382,True,41.21548,retained,-1
E01002383,False,32.48189,at_least_one_direction_below_36,-1
E01002384,True,74.38265,retained,-1
E01002385,True,43.59696,retained,-1
E01002386,True,1248.77798,retained,4
E01002388,False,28.06094,at_least_one_direction_below_36,-1
E01002390,False,25.19247,at_least_one_direction_below_36,-1
E01002391,False,12.75773,at_least_one_direction_below_36,-1
E01002392,False,33.61103,at_least_one_direction_below_36,-1
E01002393,True,990.82415,retained,1
E01002396,True,5430.09998,retained,2
E01002400,True,443.15628,retained,3
E01002401,True,924.89801,retained,1
E01002402,True,120.78226,retained,0
E01002403,True,165.57297,retained,0
E01002404,True,167.08598,retained,0
E01002405,True,458.65689,retained,1
E01002408,True,156.52052,retained,3
E01002409,True,123.5979,retained,-1
E01002410,True,1075.6264,retained,2
E01002411,True,104.56486,retained,-1
E01002412,True,1518.32374,retained,6
E01002413,True,100.93427,retained,-1
E01002414,True,713.04315,retained,2
E01002417,True,486.57466,retained,2
E01002419,False,24.64742,at_least_one_direction_below_36,-1
E01002420,False,17.57501,at_least_one_direction_below_36,-1
E01002421,True,110.40189,retained,-1
E01002422,True,112.99208,retained,-1
E01002423,True,87.48033,retained,-1
E01002424,True,630.43501,retained,0
E01002425,True,58.37864,retained,-1
E01002426,True,540.4914,retained,1
E01002428,True,38.87309,retained,-1
E01002429,True,103.3337,retained,-1
E01002431,False,17.62672,at_least_one_direction_below_36,-1
E01002432,True,60.24647,retained,-1
E01002433,True,111.5816,retained,-1
E01002434,False,19.57714,at_least_one_direction_below_36,-1
E01002435,False,6.541829999999999,at_least_one_direction_below_36,-1
E01002436,True,120.64862,retained,-1
E01002437,True,126.10112,retained,6
E01002438,False,9.81732,at_least_one_direction_below_36,-1
E01002439,True,308.87094,retained,0
E01002440,False,29.99494,at_least_one_direction_below_36,-1
E01002441,True,67.70497,retained,-1
E01002442,False,33.58494,at_least_one_direction_below_36,-1
E01002443,True,8875.26293,retained,4
E01002444,True,21652.32892,retained,4
E01002445,True,186.75067,retained,3
E01002446,True,883.89342,retained,1
E01002447,True,3143.98047,retained,4
E01002448,True,1169.91783,retained,3
E01002451,False,29.14727,at_least_one_direction_below_36,-1
E01002452,True,287.79519,retained,6
E01002453,True,82.62292,retained,-1
E01002455,True,158.60163,retained,1
E01002456,True,108.86807,retained,-1
E01002457,True,372.52486,retained,6
E01002458,True,54.19738,retained,-1
E01002460,True,131.74457999999998,retained,-1
E01002461,True,60.34409,retained,-1
E01002462,False,16.6469,at_least_one_direction_below_36,-1
E01002463,False,7.481349999999999,at_least_one_direction_below_36,-1
E01002464,False,0.4974199999999998,at_least_one_direction_below_36,-1
E01002465,True,68.57867,retained,-1
E01002467,False,10.68507,at_least_one_direction_below_36,-1
E01002468,True,49.53332,retained,-1
E01002469,True,60.40007,retained,-1
E01002470,True,363.89695,retained,0
E01002471,False,2.64567,at_least_one_direction_below_36,-1
E01002472,True,141.19341,retained,0
E01002473,False,31.2941,at_least_one_direction_below_36,-1
E01002474,True,187.93311,retained,0
E01002475,True,308.34085,retained,0
E01002478,True,516.9329299999999,retained,0
E01002479,True,39.74275,retained,-1
E01002481,True,125.33006,retained,-1
E01002482,False,22.46901,at_least_one_direction_below_36,-1
E01002483,True,84.74173,retained,-1
E01002484,False,3.75956,at_least_one_direction_below_36,-1
E01002485,True,586.6555,retained,0
E01002486,True,309.65662,retained,5
E01002487,True,107.85392,retained,-1
E01002488,True,59.41471,retained,-1
E01002489,True,1829.27715,retained,2
E01002490,True,653.27684,retained,1
E01002492,True,183.85121,retained,0
E01002495,True,156.23848,retained,0
E01002496,True,608.58266,retained,0
E01002497,True,702.64833,retained,2
E01002499,True,145.72903,retained,0
E01002501,True,234.10391,retained,3
E01002503,True,640.54775,retained,1
E01002505,True,1694.34411,retained,4
E01002506,True,7354.046560000001,retained,2
E01002508,True,4631.53832,retained,2
E01002509,True,109.38763,retained,-1
E01002511,True,126.49025,retained,-1
E01002512,True,89.39522,retained,-1
E01002513,True,357.00377000000003,retained,0
E01002514,True,2161.706,retained,2
E01002516,True,201.38839,retained,3
E01002518,False,31.15737,at_least_one_direction_below_36,-1
E01002519,True,278.9468,retained,1
E01002521,True,366.76566,retained,5
E01002523,True,58.57993,retained,-1
E01002525,True,222.22675,retained,1
E01002526,True,779.16065,retained,1
E01002527,True,76.32813999999999,retained,-1
E01002529,True,931.90781,retained,1
E01002530,True,278.55001,retained,3
E01002533,False,30.07829,at_least_one_direction_below_36,-1
E01002534,False,24.30083,at_least_one_direction_below_36,-1
E01002535,True,1588.84012,retained,2
E01002536,False,25.93082,at_least_one_direction_below_36,-1
E01002537,True,237.38984,retained,4
E01002538,True,124.38924,retained,-1
E01002539,True,45.93278,retained,-1
E01002540,True,68.32433,retained,-1
E01002541,True,341.81398,retained,0
E01002542,True,87.9631,retained,-1
E01002543,True,100.22763,retained,-1
E01002546,True,157.35282999999998,retained,4
E01002548,True,171.24137,retained,3
E01002549,True,115.6569,retained,-1
E01002551,False,7.55797,at_least_one_direction_below_36,-1
E01002552,True,82.51981,retained,-1
E01002553,True,259.152,retained,1
E01002555,True,254.1705,retained,3
E01002557,True,556.45492,retained,0
E01002558,True,644.08352,retained,0
E01002559,True,277.00082,retained,3
E01002560,True,61.70136,retained,-1
E01002562,True,236.95029,retained,6
E01002563,True,682.54299,retained,2
E01002564,True,218.32333,retained,6
E01002565,True,1213.66221,retained,0
E01002569,True,175.93783,retained,0
E01002570,True,1202.1415,retained,2
E01002571,True,73.79273,retained,-1
E01002572,True,275.86094,retained,0
E01002573,True,587.0476600000001,retained,6
E01002575,True,678.56258,retained,2
E01002576,True,207.68715,retained,0
E01002578,True,327.08941,retained,0
E01002579,False,12.79296,at_least_one_direction_below_36,-1
E01002581,True,300.65304000000003,retained,6
E01002583,True,1458.41883,retained,1
E01002584,True,1677.9558100000002,retained,1
E01002585,True,628.2912,retained,4
E01002587,True,784.1765399999999,retained,1
E01002588,True,785.21326,retained,4
E01002589,True,455.32047,retained,1
E01002590,True,150.22208999999998,retained,0
E01002591,True,71.81958,retained,-1
E01002592,True,1746.32167,retained,4
E01002593,True,3817.50136,retained,2
E01002594,True,78.30838,retained,-1
E01002595,True,130.79788,retained,0
E01002596,True,212.64005,retained,3
E01002598,False,27.25496,at_least_one_direction_below_36,-1
E01002601,True,85.13242,retained,-1
E01002602,True,50.23078,retained,-1
E01002603,True,156.41304,retained,3
E01002604,True,67.82201,retained,-1
E01002605,True,549.06494,retained,3
E01002606,True,238.69178,retained,1
E01002607,True,1083.22622,retained,2
E01002608,True,673.19867,retained,1
E01002609,True,137.33287,retained,1
E01002610,True,62.09931,retained,-1
E01002611,True,321.33047,retained,3
E01002612,True,4179.35218,retained,2
E01002613,True,45.32535,retained,-1
E01002614,True,1031.12282,retained,0
E01002615,True,334.03119,retained,3
E01002616,True,214.39171,retained,0
E01002617,False,24.79114,at_least_one_direction_below_36,-1
E01002618,False,28.80096,at_least_one_direction_below_36,-1
E01002619,True,1084.75057,retained,1
E01002620,True,422.80804,retained,1
E01002621,True,148.645,retained,0
E01002622,True,1375.83225,retained,1
E01002623,True,491.69367,retained,1
E01002624,True,5708.35171,retained,2
E01002626,True,169.52109,retained,0
E01002628,True,1057.31997,retained,2
E01002629,True,1151.61429,retained,2
E01002630,True,54.38598,retained,-1
E01002631,True,320.60827,retained,3
E01002633,True,1186.6063,retained,4
E01002634,True,311.13903,retained,1
E01002635,True,41.30122,retained,-1
E01002636,True,204.71926,retained,3
E01002637,True,1404.59462,retained,5
E01002638,True,319.93787,retained,3
E01002639,False,2.49418,at_least_one_direction_below_36,-1
E01002640,True,240.74083,retained,1
E01002641,True,395.95779,retained,4
E01002643,True,570.83683,retained,6
E01002646,True,71.88832,retained,-1
E01002649,True,616.72933,retained,1
E01002650,True,470.34718,retained,1
E01002652,True,601.61929,retained,5
E01002653,True,157.65578,retained,0
E01002654,True,83.82822999999999,retained,-1
E01002655,True,54.93446,retained,-1
E01002657,True,208.19191,retained,3
E01002659,True,63.65986,retained,-1
E01002660,False,1.358649999999999,at_least_one_direction_below_36,-1
E01002662,True,1209.24059,retained,5
E01002663,True,528.26631,retained,1
E01002665,True,798.11943,retained,1
E01002666,True,177.66851,retained,3
E01002667,True,288.88889,retained,0
E01002668,True,461.93868,retained,0
E01002669,False,31.31867,at_least_one_direction_below_36,-1
E01002670,True,576.75583,retained,0
E01002671,True,50.9002,retained,-1
E01002672,True,245.09148,retained,0
E01002673,False,1.11578,at_least_one_direction_below_36,-1
E01002674,False,27.84031,at_least_one_direction_below_36,-1
E01002675,True,116.94105,retained,-1
E01002676,True,217.41486,retained,0
E01002677,True,1500.24793,retained,2
E01002678,True,282.00147,retained,0
E01002679,True,204.44767,retained,0
E01002680,True,141.89081,retained,0
E01002681,True,1150.25709,retained,6
E01002682,True,822.70361,retained,2
E01002686,True,758.4465,retained,2
E01002687,True,48.43399,retained,-1
E01002691,True,147.35362999999998,retained,-1
E01002692,True,1858.99579,retained,2
E01002693,True,1330.83835,retained,2
E01002694,True,51.09975,retained,-1
E01002695,True,559.05713,retained,5
E01002696,True,1109.4662,retained,2
E01002697,True,1306.05093,retained,2
E01002698,False,31.93933,at_least_one_direction_below_36,-1
E01002700,True,81.05924999999999,retained,-1
E01002703,False,3.33917,at_least_one_direction_below_36,-1
E01002704,True,7411.82082,retained,4
E01002706,True,500.29969,retained,6
E01002707,True,1574.07622,retained,2
E01002708,True,332.53631,retained,6
E01002710,True,1216.3316,retained,2
E01002711,True,956.28932,retained,4
E01002712,True,824.20422,retained,2
E01002713,True,607.91213,retained,2
E01002714,True,826.64034,retained,2
E01002716,True,1613.94955,retained,2
E01002717,True,80.18786,retained,-1
E01002718,True,79.03447,retained,-1
E01002719,True,152.506,retained,5
E01002720,True,861.99637,retained,2
E01002723,True,100.4318,retained,-1
E01002724,True,3024.88467,retained,4
E01002726,True,2435.44708,retained,5
E01002727,True,1354.65532,retained,5
E01002728,True,346.05162,retained,5
E01002730,True,1559.80322,retained,2
E01002732,True,525.60711,retained,1
E01002734,True,7506.08701,retained,2
E01002735,True,5001.21347,retained,0
E01002738,True,948.18231,retained,2
E01002741,True,282.00361,retained,2
E01002743,True,428.15112,retained,6
E01002745,True,212.33815,retained,6
E01002747,True,538.09899,retained,2
E01002748,True,88.05516,retained,-1
E01002749,True,486.57549,retained,6
E01002752,True,123.48082,retained,-1
E01002754,False,13.77449,at_least_one_direction_below_36,-1
E01002756,True,141.54916,retained,-1
E01002758,True,1064.38912,retained,2
E01002759,True,85.37733999999999,retained,-1
E01002762,True,482.42784,retained,5
E01002763,True,1318.57194,retained,2
E01002764,True,724.5229899999999,retained,2
E01002765,True,1407.55405,retained,2
E01002766,True,138.44962,retained,-1
E01002767,True,360.66787,retained,2
E01002768,True,338.99039,retained,5
E01002770,True,8625.39106,retained,2
E01002771,True,533.0325799999999,retained,1
E01002772,True,639.89739,retained,2
E01002773,True,72.99544,retained,-1
E01002774,True,1124.29222,retained,2
E01002775,True,108.73373,retained,-1
E01002776,True,235.54286,retained,2
E01002778,True,101.27295,retained,-1
E01002779,True,2672.89982,retained,2
E01002780,True,294.23267,retained,6
E01002781,True,105.3532,retained,-1
E01002782,True,49.97821,retained,-1
E01002784,True,104.46025,retained,-1
E01002785,True,730.43731,retained,6
E01002786,True,3587.11016,retained,2
E01002788,True,160.47566,retained,0
E01002789,True,551.42508,retained,6
E01002790,True,868.34287,retained,5
E01002791,True,2547.15769,retained,2
E01002793,True,2435.63402,retained,2
E01002794,True,10567.50901,retained,2
E01002795,True,2365.65133,retained,2
E01002796,True,42.88682,retained,-1
E01002797,True,285.36262,retained,6
E01002798,True,438.68797,retained,2
E01002801,True,845.69012,retained,5
E01002804,True,259.57639,retained,6
E01002805,True,798.60306,retained,0
E01002807,True,377.14455,retained,6
E01002808,True,202.67494,retained,1
E01002810,True,193.06586,retained,6
E01002811,True,414.33206,retained,0
E01002814,True,459.14665,retained,6
E01002815,True,263.99478,retained,5
E01002817,True,1448.33431,retained,2
E01002818,True,1176.63403,retained,2
E01002819,True,489.22252,retained,5
E01002821,True,4403.33025,retained,2
E01002823,False,0.4915799999999997,at_least_one_direction_below_36,-1
E01002825,True,2418.12882,retained,2
E01002826,True,2557.4779,retained,2
E01002827,True,2488.93677,retained,2
E01002830,True,182.58471,retained,5
E01002831,True,2005.7995,retained,2
E01002832,False,16.419369999999997,at_least_one_direction_below_36,-1
E01002833,True,771.2590299999999,retained,6
E01002835,True,905.26963,retained,5
E01002837,True,71.22444,retained,-1
E01002839,True,81.00932999999999,retained,-1
E01002840,True,682.56271,retained,6
E01002843,True,527.59596,retained,5
E01002844,True,856.10135,retained,2
E01002845,True,1715.03009,retained,2
E01002846,True,224.86022,retained,1
E01002847,True,257.25451,retained,5
E01002849,True,1341.12005,retained,2
E01002850,True,40.75249,retained,-1
E01002851,True,220.13272,retained,5
E01002852,True,2351.24209,retained,2
E01002854,True,145.45852,retained,-1
E01002857,False,32.089679999999994,at_least_one_direction_below_36,-1
E01002858,True,71.5751,retained,-1
E01002859,True,711.16549,retained,6
E01002861,True,139.79819,retained,6
E01002862,True,52.67008,retained,-1
E01002863,True,98.27308,retained,-1
E01002864,True,484.68604,retained,6
E01002866,True,141.69731,retained,-1
E01002867,True,211.90883,retained,0
E01002868,True,523.28578,retained,2
E01002869,True,378.2613,retained,6
E01002870,True,391.05978,retained,6
E01002873,True,604.66345,retained,1
E01002874,True,120.91113,retained,-1
E01002875,False,6.753659999999999,at_least_one_direction_below_36,-1
E01002877,True,119.18112,retained,-1
E01002878,True,388.08321,retained,2
E01002880,True,323.07653,retained,6
E01002882,True,85.93761,retained,-1
E01002883,True,1400.10888,retained,2
E01002884,True,1345.79072,retained,2
E01002885,True,229.58619,retained,4
E01002886,True,1005.36705,retained,2
E01002887,True,138.00313,retained,4
E01002891,True,447.71972,retained,6
E01002892,False,3.41042,at_least_one_direction_below_36,-1
E01002893,False,18.68387,at_least_one_direction_below_36,-1
E01002894,True,828.12978,retained,2
E01002896,True,248.93557,retained,6
E01002897,True,145.50691,retained,6
E01002898,True,119.00845,retained,-1
E01002899,True,881.8501,retained,2
E01002900,True,90.43757,retained,-1
E01002901,True,1010.77711,retained,2
E01002902,True,3325.58502,retained,2
E01002903,True,660.25201,retained,6
E01002905,True,659.09312,retained,6
E01002906,True,678.37259,retained,2
E01002908,True,133.48621,retained,6
E01002909,True,493.94685,retained,6
E01002910,True,202.78008,retained,6
E01002911,True,1163.23565,retained,2
E01002912,True,1350.71477,retained,6
E01002913,True,1066.79886,retained,5
E01002914,True,442.17115,retained,6
E01002915,True,64.20869,retained,-1
E01002916,True,601.96903,retained,2
E01002918,True,44.50749,retained,-1
E01002919,True,1088.80729,retained,2
E01002920,True,101.8905,retained,-1
E01002921,True,258.92961,retained,6
E01002922,True,66.8633,retained,-1
E01002926,True,158.21014,retained,0
E01002927,False,0.1106,at_least_one_direction_below_36,-1
E01002928,True,260.48949,retained,1
E01002929,True,57.36303,retained,-1
E01002930,True,706.74018,retained,2
E01002931,True,1254.60273,retained,2
E01002932,True,279.42112,retained,5
E01002933,False,0.99772,at_least_one_direction_below_36,-1
E01002935,True,480.42873,retained,2
E01002938,True,124.69597,retained,-1
E01002939,False,17.61427,at_least_one_direction_below_36,-1
E01002940,True,261.08301,retained,6
E01002941,True,466.2314,retained,6
E01002942,False,9.38185,at_least_one_direction_below_36,-1
E01002943,False,5.5410900000000005,at_least_one_direction_below_36,-1
E01002945,False,2.15261,at_least_one_direction_below_36,-1
E01002946,True,158.27868999999998,retained,1
E01002947,True,120.64942,retained,-1
E01002948,True,311.73696,retained,6
E01002949,True,175.82118,retained,6
E01002950,True,45.49708,retained,-1
E01002951,True,108.51306,retained,-1
E01002952,True,184.64854,retained,0
E01002953,True,224.56488,retained,5
E01002954,True,1623.54454,retained,6
E01002955,True,320.94509,retained,6
E01002956,True,323.18242,retained,6
E01002957,True,141.96177,retained,1
E01002959,True,68.09696,retained,-1
E01002960,True,171.37151,retained,6
E01002961,True,114.31901,retained,-1
E01002963,False,31.34029,at_least_one_direction_below_36,-1
E01002964,True,278.91621,retained,5
E01002965,True,908.06474,retained,2
E01002966,True,139.76245,retained,-1
E01002967,True,265.51095,retained,6
E01002968,True,9847.95216,retained,2
E01002969,True,185.66916,retained,6
E01002970,True,217.41333,retained,6
E01002971,True,172.90586,retained,-1
E01002972,True,322.96757,retained,6
E01002973,True,257.36663,retained,6
E01002974,True,637.51287,retained,2
E01002975,True,226.25279,retained,0
E01002978,True,828.55976,retained,6
